seed,model_year_index,model_day,month,day_in_month,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_total_mm,sunshine_equivalent_hours,humidity_pct,wind_m_s,snow_cover_day,ice_day,frost_day,summer_day,heat_day,precip_day_ge_1mm,precip_day_ge_5mm,precip_day_ge_10mm,precip_day_ge_50mm
3274,11,79,3,19,6.112749999999999,10.134,1.141,0.0,6.086,71.695125,2.3680416666666666,False,False,False,False,False,False,False,False,False
3274,11,80,3,20,5.836083333333334,10.521,-0.926,0.0,5.165,71.89154166666667,2.2076249999999997,False,False,True,False,False,False,False,False,False
3274,11,81,3,21,5.9944999999999995,11.223,2.352,0.0,4.162,72.15529166666666,2.3678333333333335,False,False,False,False,False,False,False,False,False
3274,11,82,3,22,4.960375,10.38,-0.811,0.0,5.537,72.65866666666666,2.7183333333333333,False,False,True,False,False,False,False,False,False
3274,11,83,3,23,5.067125,9.057,1.399,5.808,3.67,73.85795833333333,2.3820833333333336,False,False,False,False,False,True,True,False,False
3274,11,84,3,24,5.655291666666667,10.815,1.835,20.099,0.963,77.77383333333333,2.4480416666666667,False,False,False,False,False,True,True,True,False
3274,11,85,3,25,4.285958333333333,9.148,-2.694,0.0,6.893,73.306125,2.064458333333333,False,False,True,False,False,False,False,False,False
3274,11,86,3,26,6.441958333333333,13.65,0.092,1.813,3.03,72.2595,2.4936666666666665,False,False,False,False,False,True,False,False,False
3274,11,87,3,27,4.560583333333334,9.12,1.057,0.0,6.073,73.95783333333334,2.216833333333333,False,False,False,False,False,False,False,False,False
3274,11,88,3,28,5.024333333333334,9.348,1.445,0.0,4.5360000000000005,71.61175,2.32075,False,False,False,False,False,False,False,False,False
3274,11,89,3,29,4.995666666666667,10.41,-0.927,14.657,3.363,77.14770833333334,2.3962083333333335,False,False,True,False,False,True,True,True,False
3274,11,90,3,30,5.236541666666667,11.475,-0.791,0.0,6.877,72.08845833333334,2.2887916666666666,False,False,True,False,False,False,False,False,False
3274,11,91,4,1,8.78225,15.233,2.275,0.0,7.854,69.852,2.0864583333333333,False,False,False,False,False,False,False,False,False
3274,11,92,4,2,8.931333333333333,15.758,2.365,3.045,5.644,71.48166666666667,2.249625,False,False,False,False,False,True,False,False,False
3274,11,93,4,3,9.743333333333334,17.304,3.168,21.445,2.117,75.387125,2.521166666666667,False,False,False,False,False,True,True,True,False
3274,11,94,4,4,9.000875,14.348,3.264,9.436,3.301,71.66433333333333,2.50175,False,False,False,False,False,True,True,False,False
3274,11,95,4,5,9.607916666666666,15.883,3.934,11.395,5.411,72.34454166666667,2.3594583333333334,False,False,False,False,False,True,True,True,False
3274,11,96,4,6,8.955958333333333,16.874,3.611,0.0,9.743,69.74333333333333,1.983666666666667,False,False,False,False,False,False,False,False,False
3274,11,97,4,7,8.518166666666668,14.874,2.372,0.0,9.24,70.09670833333332,2.4300833333333336,False,False,False,False,False,False,False,False,False
3274,11,98,4,8,6.3775,13.219,0.555,19.656,4.04,75.97820833333334,2.512,False,False,False,False,False,True,True,True,False
3274,11,99,4,9,10.238333333333333,16.237,2.775,19.542,3.211,73.62325,2.0654166666666667,False,False,False,False,False,True,True,True,False
3274,11,100,4,10,9.427291666666667,15.774,2.427,3.7640000000000002,6.78,71.76595833333333,2.2941249999999997,False,False,False,False,False,True,False,False,False
3274,11,101,4,11,10.466791666666667,16.364,5.024,5.82,4.154,71.91091666666667,2.1712083333333334,False,False,False,False,False,True,True,False,False
3274,11,102,4,12,8.5635,15.76,-0.605,11.942,7.765,71.86329166666667,2.0149166666666667,False,False,True,False,False,True,True,True,False
3274,11,103,4,13,8.736500000000001,14.005,2.998,0.0,2.351,70.03179166666666,2.005333333333333,False,False,False,False,False,False,False,False,False
3274,11,104,4,14,10.114041666666667,17.124,3.54,0.0,8.504,69.81691666666667,2.1335833333333336,False,False,False,False,False,False,False,False,False
3274,11,105,4,15,9.053125,14.031,4.552,0.0,7.6370000000000005,69.85433333333333,1.9722083333333333,False,False,False,False,False,False,False,False,False
3274,11,106,4,16,7.839333333333333,12.58,2.085,0.0,6.149,72.179125,2.2894166666666664,False,False,False,False,False,False,False,False,False
3274,11,107,4,17,8.911333333333333,13.482,3.165,0.0,4.086,69.85891666666667,1.9016250000000001,False,False,False,False,False,False,False,False,False
3274,11,108,4,18,8.895333333333333,15.086,2.305,14.988999999999999,3.239,71.82404166666667,2.4011666666666667,False,False,False,False,False,True,True,True,False
3274,11,109,4,19,8.507916666666667,15.153,1.98,0.215,8.0,69.99175,2.1652916666666666,False,False,False,False,False,False,False,False,False
3274,11,110,4,20,9.98225,15.991,4.263,0.0,1.206,69.94408333333332,2.1587083333333332,False,False,False,False,False,False,False,False,False
3274,11,111,4,21,9.731125,17.181,3.949,1.38,7.382,69.69212499999999,2.0279583333333333,False,False,False,False,False,True,False,False,False
3274,11,112,4,22,8.283958333333333,17.746,1.333,7.849,8.557,72.21279166666666,2.025875,False,False,False,False,False,True,True,False,False
3274,11,113,4,23,7.954166666666667,14.597,1.655,0.0,4.303,70.18508333333334,2.0592916666666667,False,False,False,False,False,False,False,False,False
3274,11,114,4,24,9.254,14.943,3.465,0.0,7.117999999999999,69.73020833333334,2.2457083333333334,False,False,False,False,False,False,False,False,False
3274,11,115,4,25,11.090791666666666,17.167,6.804,6.242,3.923,69.56325,2.0948333333333333,False,False,False,False,False,True,True,False,False
3274,11,116,4,26,8.999458333333333,14.441,3.043,5.303,8.163,73.03625000000001,2.7142083333333336,False,False,False,False,False,True,True,False,False
3274,11,117,4,27,8.444625,15.049,2.064,0.0,6.685,69.97845833333334,1.8307083333333332,False,False,False,False,False,False,False,False,False
3274,11,118,4,28,8.267583333333333,15.657,0.839,0.0,3.851,69.76220833333333,2.1388333333333334,False,False,False,False,False,False,False,False,False
3274,11,119,4,29,10.434458333333334,16.42,4.158,14.469,7.778,70.901625,2.078,False,False,False,False,False,True,True,True,False
3274,11,120,4,30,11.039499999999999,17.29,3.936,3.901,7.396,69.93541666666667,2.125,False,False,False,False,False,True,False,False,False
3274,11,121,5,1,12.824333333333334,19.16,6.617,0.0,6.138,71.864375,2.0042916666666666,False,False,False,False,False,False,False,False,False
3274,11,122,5,2,11.859333333333334,16.954,4.434,14.879000000000001,3.432,78.89329166666667,2.1565416666666666,False,False,False,False,False,True,True,True,False
3274,11,123,5,3,12.656291666666666,17.826,7.932,0.0,9.35,71.288375,2.0128333333333335,False,False,False,False,False,False,False,False,False
3274,11,124,5,4,12.812333333333333,19.863,6.323,0.0,6.572,72.34245833333334,2.1064583333333333,False,False,False,False,False,False,False,False,False
3274,11,125,5,5,13.534208333333334,19.177,8.935,0.466,4.327,72.14970833333334,1.967125,False,False,False,False,False,False,False,False,False
3274,11,126,5,6,12.169041666666667,18.308,6.315,9.685,1.178,75.43320833333333,2.1405,False,False,False,False,False,True,True,False,False
3274,11,127,5,7,12.823416666666667,19.472,6.66,3.0149999999999997,2.206,73.10204166666666,2.200041666666667,False,False,False,False,False,True,False,False,False
3274,11,128,5,8,12.477541666666667,19.123,5.242,4.158,7.487,73.15225,2.717541666666667,False,False,False,False,False,True,False,False,False
3274,11,129,5,9,11.353875,19.971,4.641,0.438,7.728,72.62408333333333,1.9276666666666669,False,False,False,False,False,False,False,False,False
3274,11,130,5,10,12.746875000000001,18.716,6.276,0.0,8.223,73.20204166666666,1.7873333333333334,False,False,False,False,False,False,False,False,False
3274,11,131,5,11,12.832166666666666,17.863,6.16,2.448,6.67,72.028125,1.8950416666666667,False,False,False,False,False,True,False,False,False
3274,11,132,5,12,13.143875,17.693,8.907,3.149,3.497,74.07883333333334,1.8608333333333331,False,False,False,False,False,True,False,False,False
3274,11,133,5,13,12.466458333333334,19.791,4.359,0.0,2.191,72.20933333333333,2.0008333333333335,False,False,False,False,False,False,False,False,False
3274,11,134,5,14,14.442083333333334,22.104,7.412,3.892,9.717,73.43429166666667,2.065208333333333,False,False,False,False,False,True,False,False,False
3274,11,135,5,15,14.090916666666667,23.524,4.587,11.941,1.672,72.47216666666667,2.223666666666667,False,False,False,False,False,True,True,True,False
3274,11,136,5,16,12.528583333333332,19.828,3.145,0.0,4.216,73.59770833333333,2.291,False,False,False,False,False,False,False,False,False
3274,11,137,5,17,14.049291666666667,19.537,7.31,0.0,10.276,72.63208333333334,1.8019999999999998,False,False,False,False,False,False,False,False,False
3274,11,138,5,18,15.164958333333333,21.264,8.879,0.0,2.992,70.66858333333333,1.8779166666666667,False,False,False,False,False,False,False,False,False
3274,11,139,5,19,13.290291666666667,18.464,7.199,0.0,10.4,71.70270833333333,2.1700416666666666,False,False,False,False,False,False,False,False,False
3274,11,140,5,20,13.081125,21.602,6.118,0.0,3.91,72.45408333333333,1.8902083333333335,False,False,False,False,False,False,False,False,False
3274,11,141,5,21,13.894416666666666,20.441,6.62,0.0,7.53,71.18525,2.1783333333333332,False,False,False,False,False,False,False,False,False
3274,11,142,5,22,13.271,20.645,7.457,22.091,2.647,77.54054166666667,2.3560833333333333,False,False,False,False,False,True,True,True,False
3274,11,143,5,23,12.674958333333334,18.631,6.91,22.061,2.574,77.80454166666667,2.269791666666667,False,False,False,False,False,True,True,True,False
3274,11,144,5,24,10.66,15.429,5.788,21.331,2.736,77.98333333333333,2.5367083333333333,False,False,False,False,False,True,True,True,False
3274,11,145,5,25,12.875083333333334,18.611,6.671,0.0,2.666,70.44483333333334,1.9235416666666667,False,False,False,False,False,False,False,False,False
3274,11,146,5,26,12.898583333333335,19.507,6.564,0.0,5.135,71.600625,1.7785833333333334,False,False,False,False,False,False,False,False,False
3274,11,147,5,27,13.969541666666666,19.791,8.238,2.8089999999999997,4.077,73.73345833333333,1.9329166666666666,False,False,False,False,False,True,False,False,False
3274,11,148,5,28,12.119208333333333,18.485,3.864,0.0,5.532,73.22670833333333,1.9721250000000001,False,False,False,False,False,False,False,False,False
3274,11,149,5,29,12.244208333333333,19.339,4.375,25.132,5.846,77.00166666666667,2.0345416666666667,False,False,False,False,False,True,True,True,False
3274,11,150,5,30,12.918916666666666,17.662,6.686,3.194,7.369,72.99691666666666,2.389125,False,False,False,False,False,True,False,False,False
3274,11,151,6,1,14.304166666666667,19.382,6.57,0.0,7.895,70.96537500000001,2.3822916666666667,False,False,False,False,False,False,False,False,False
3274,11,152,6,2,15.920458333333334,22.743,10.041,3.054,9.009,74.225375,1.9802916666666668,False,False,False,False,False,True,False,False,False
3274,11,153,6,3,15.871208333333334,22.042,9.984,0.0,4.152,73.37045833333333,1.880375,False,False,False,False,False,False,False,False,False
3274,11,154,6,4,17.630208333333332,24.242,11.266,0.0,10.603,70.697875,1.9069166666666666,False,False,False,False,False,False,False,False,False
3274,11,155,6,5,16.282541666666667,24.296,8.181,2.571,7.742,72.75966666666666,1.7505,False,False,False,False,False,True,False,False,False
3274,11,156,6,6,16.15129166666667,23.741,8.941,3.561,6.743,75.411125,2.3320000000000003,False,False,False,False,False,True,False,False,False
3274,11,157,6,7,18.399958333333334,25.619,10.903,0.0,7.053,69.77708333333334,1.8027499999999999,False,False,False,True,False,False,False,False,False
3274,11,158,6,8,17.436333333333334,26.432,11.592,0.0,6.1899999999999995,71.877875,1.8958333333333333,False,False,False,True,False,False,False,False,False
3274,11,159,6,9,15.298958333333333,24.473,7.33,9.609,4.823,77.25908333333334,2.174,False,False,False,False,False,True,True,False,False
3274,11,160,6,10,17.309,24.064,11.421,0.62,8.977,72.82116666666667,2.2172083333333332,False,False,False,False,False,False,False,False,False
3274,11,161,6,11,16.704416666666667,25.134,9.293,0.0,7.058,72.3525,1.9924166666666665,False,False,False,True,False,False,False,False,False
3274,11,162,6,12,16.181833333333334,22.77,5.798,0.0,9.903,72.02229166666667,1.9861250000000001,False,False,False,False,False,False,False,False,False
3274,11,163,6,13,16.690375,23.311,10.362,0.0,7.295,72.5505,1.9206666666666665,False,False,False,False,False,False,False,False,False
3274,11,164,6,14,13.495041666666667,18.124,9.606,5.862,5.945,75.50262500000001,1.9437083333333334,False,False,False,False,False,True,True,False,False
3274,11,165,6,15,16.709374999999998,25.38,8.339,35.269,1.908,78.00158333333333,2.3564583333333333,False,False,False,True,False,True,True,True,False
3274,11,166,6,16,18.606166666666667,25.168,10.732,0.0,8.974,69.87679166666668,2.0977916666666667,False,False,False,True,False,False,False,False,False
3274,11,167,6,17,14.251166666666668,25.756,4.581,0.0,7.851,74.44920833333333,2.05575,False,False,False,True,False,False,False,False,False
3274,11,168,6,18,15.412166666666666,21.613,7.195,0.0,8.777,73.33179166666666,2.416916666666667,False,False,False,False,False,False,False,False,False
3274,11,169,6,19,16.888666666666666,23.849,9.014,0.0,11.246,72.676,1.87225,False,False,False,False,False,False,False,False,False
3274,11,170,6,20,18.287291666666665,25.107,11.825,0.0,5.093,70.59858333333334,2.1051249999999997,False,False,False,True,False,False,False,False,False
3274,11,171,6,21,16.997291666666666,23.358,9.711,14.945,2.778,75.36591666666666,1.9555,False,False,False,False,False,True,True,True,False
3274,11,172,6,22,16.049541666666666,25.99,8.857,0.0,6.408,71.58020833333333,2.0730416666666667,False,False,False,True,False,False,False,False,False
3274,11,173,6,23,16.943749999999998,25.511,7.797,21.304,4.362,74.95395833333333,2.171375,False,False,False,True,False,True,True,True,False
3274,11,174,6,24,17.00075,25.375,5.811,0.0,6.781,70.82779166666667,1.854125,False,False,False,True,False,False,False,False,False
3274,11,175,6,25,17.123541666666668,23.526,10.256,0.0,10.599,73.19108333333334,1.8327916666666668,False,False,False,False,False,False,False,False,False
3274,11,176,6,26,15.263708333333334,19.603,9.162,0.0,7.852,73.30504166666667,1.8927500000000002,False,False,False,False,False,False,False,False,False
3274,11,177,6,27,15.177333333333332,23.144,6.487,0.0,9.102,74.028375,2.02725,False,False,False,False,False,False,False,False,False
3274,11,178,6,28,16.803250000000002,24.163,9.512,0.0,7.904,71.65429166666667,2.1744166666666667,False,False,False,False,False,False,False,False,False
3274,11,179,6,29,15.448708333333334,22.098,9.039,0.0,7.973,72.080625,1.8873333333333333,False,False,False,False,False,False,False,False,False
3274,11,180,6,30,15.735708333333333,23.575,8.586,5.108,4.713,73.25008333333334,2.313833333333333,False,False,False,False,False,True,True,False,False
3274,11,181,7,1,18.332833333333333,27.592,9.361,0.0,11.371,70.97775,1.8578333333333334,False,False,False,True,False,False,False,False,False
3274,11,182,7,2,19.667041666666666,28.481,9.836,12.317,1.802,72.78604166666666,2.1729583333333333,False,False,False,True,False,True,True,True,False
3274,11,183,7,3,18.926541666666665,24.494,13.426,0.0,11.043,69.943625,1.9304166666666667,False,False,False,False,False,False,False,False,False
3274,11,184,7,4,16.597166666666666,22.485,11.692,0.0,11.773,71.02783333333333,1.4069166666666666,False,False,False,False,False,False,False,False,False
3274,11,185,7,5,17.763708333333334,21.35,14.286,4.319,8.852,73.79729166666667,2.023625,False,False,False,False,False,True,False,False,False
3274,11,186,7,6,20.012,27.63,12.728,14.708,3.285,72.99770833333334,1.9289166666666666,False,False,False,True,False,True,True,True,False
3274,11,187,7,7,19.32829166666667,27.893,12.434,0.0,9.548,71.43970833333333,2.065375,False,False,False,True,False,False,False,False,False
3274,11,188,7,8,18.32529166666667,27.574,8.44,1.473,10.818,73.19045833333332,1.7716666666666667,False,False,False,True,False,True,False,False,False
3274,11,189,7,9,15.422083333333333,25.283,7.515,0.13,10.328,72.806875,1.9925833333333334,False,False,False,True,False,False,False,False,False
3274,11,190,7,10,18.848291666666665,27.959,9.135,0.0,9.55,71.54712500000001,1.968625,False,False,False,True,False,False,False,False,False
3274,11,191,7,11,18.450625,28.514,10.605,6.384,4.297,73.847875,2.539708333333333,False,False,False,True,False,True,True,False,False
3274,11,192,7,12,16.944916666666668,26.055,6.796,0.0,7.424,71.21970833333334,1.9696666666666667,False,False,False,True,False,False,False,False,False
3274,11,193,7,13,17.589625,26.208,9.267,0.0,5.457,71.39716666666666,2.14575,False,False,False,True,False,False,False,False,False
3274,11,194,7,14,21.025916666666667,31.265,11.154,0.0,10.083,70.64045833333334,1.8210416666666667,False,False,False,True,True,False,False,False,False
3274,11,195,7,15,19.052041666666668,26.384,9.683,0.0,3.63,70.36716666666666,2.01825,False,False,False,True,False,False,False,False,False
3274,11,196,7,16,19.572125,26.012,10.758,0.0,8.021,70.354,2.0247083333333333,False,False,False,True,False,False,False,False,False
3274,11,197,7,17,18.871125,28.627,10.375,1.927,7.9190000000000005,70.76466666666667,1.8015416666666668,False,False,False,True,False,True,False,False,False
3274,11,198,7,18,19.62995833333333,26.695,13.186,5.974,10.076,73.65883333333333,1.8572916666666668,False,False,False,True,False,True,True,False,False
3274,11,199,7,19,18.491416666666666,26.626,8.574,3.847,5.107,72.43675,1.8362083333333334,False,False,False,True,False,True,False,False,False
3274,11,200,7,20,18.35408333333333,27.125,11.32,0.0,4.839,70.31804166666667,2.0080416666666667,False,False,False,True,False,False,False,False,False
3274,11,201,7,21,19.613666666666667,29.274,12.672,0.0,4.231,70.294,2.32625,False,False,False,True,False,False,False,False,False
3274,11,202,7,22,16.3635,24.423,6.899,1.147,10.516,74.22970833333333,2.3127916666666666,False,False,False,False,False,True,False,False,False
3274,11,203,7,23,19.758625,29.353,10.283,0.0,8.408999999999999,70.39083333333333,1.8254583333333334,False,False,False,True,False,False,False,False,False
3274,11,204,7,24,18.821791666666666,24.873,14.035,0.0,2.408,70.200375,2.2420833333333334,False,False,False,False,False,False,False,False,False
3274,11,205,7,25,15.833583333333335,24.904,9.679,0.0,6.599,73.82554166666667,2.0915,False,False,False,False,False,False,False,False,False
3274,11,206,7,26,16.49020833333333,25.818,3.741,9.215,8.668,74.79179166666667,1.9701250000000001,False,False,False,True,False,True,True,False,False
3274,11,207,7,27,18.55633333333333,27.055,8.763,0.0,9.514,70.86087500000001,2.1127499999999997,False,False,False,True,False,False,False,False,False
3274,11,208,7,28,18.18675,24.632,12.168,0.301,10.067,70.61670833333334,2.153208333333333,False,False,False,False,False,False,False,False,False
3274,11,209,7,29,18.428833333333333,28.488,13.032,0.0,9.665,72.26270833333334,1.884125,False,False,False,True,False,False,False,False,False
3274,11,210,7,30,20.217333333333332,27.179,11.926,0.0,11.663,71.36020833333333,1.6389166666666668,False,False,False,True,False,False,False,False,False
3274,11,211,8,1,21.984666666666666,27.064,15.139,0.0,9.981,71.80979166666667,1.579625,False,False,False,True,False,False,False,False,False
3274,11,212,8,2,16.647875,23.578,9.627,0.0,8.401,74.16799999999999,1.5749166666666667,False,False,False,False,False,False,False,False,False
3274,11,213,8,3,18.720375,29.19,7.923,0.0,5.827,72.82416666666667,1.616375,False,False,False,True,False,False,False,False,False
3274,11,214,8,4,15.616541666666668,24.31,9.975,12.847,5.569,77.41629166666667,1.6011666666666666,False,False,False,False,False,True,True,True,False
3274,11,215,8,5,18.465625,25.804,9.505,0.0,3.08,73.37408333333333,1.6294583333333332,False,False,False,True,False,False,False,False,False
3274,11,216,8,6,20.378083333333333,27.792,11.981,16.956,7.023,74.77745833333333,2.153541666666667,False,False,False,True,False,True,True,True,False
3274,11,217,8,7,17.603666666666665,24.751,10.437,10.566,8.458,74.46154166666666,1.7616250000000002,False,False,False,False,False,True,True,True,False
3274,11,218,8,8,17.748625,24.879,9.42,0.0,6.301,73.50433333333334,1.5900416666666668,False,False,False,False,False,False,False,False,False
3274,11,219,8,9,17.376541666666665,27.716,6.378,0.0,4.135,73.07345833333333,1.8794166666666667,False,False,False,True,False,False,False,False,False
3274,11,220,8,10,18.419708333333336,27.399,8.411,0.0,3.68,72.63529166666667,2.0155416666666666,False,False,False,True,False,False,False,False,False
3274,11,221,8,11,17.992375,28.31,8.176,29.808,3.895,77.24591666666667,1.61825,False,False,False,True,False,True,True,True,False
3274,11,222,8,12,16.81375,23.088,9.52,21.265,4.291,79.5895,2.2583333333333333,False,False,False,False,False,True,True,True,False
3274,11,223,8,13,19.0805,26.689,12.434,2.888,4.446,74.357625,1.86775,False,False,False,True,False,True,False,False,False
3274,11,224,8,14,19.294333333333334,27.073,11.862,0.0,4.362,73.77970833333333,1.5997916666666667,False,False,False,True,False,False,False,False,False
3274,11,225,8,15,18.388291666666667,25.687,11.167,2.5869999999999997,9.823,74.55929166666667,1.5930833333333334,False,False,False,True,False,True,False,False,False
3274,11,226,8,16,19.081958333333333,26.027,10.015,0.755,8.356,73.76166666666667,1.7895416666666666,False,False,False,True,False,False,False,False,False
3274,11,227,8,17,14.71975,21.634,6.653,14.179,2.914,78.67595833333333,1.9811249999999998,False,False,False,False,False,True,True,True,False
3274,11,228,8,18,17.301750000000002,23.712,9.984,10.146999999999998,6.918,74.37916666666666,1.688125,False,False,False,False,False,True,True,True,False
3274,11,229,8,19,16.599,22.392,9.989,0.0,7.075,74.12645833333333,1.94025,False,False,False,False,False,False,False,False,False
3274,11,230,8,20,20.081041666666668,29.011,11.228,0.0,7.382,71.62970833333334,1.7849583333333332,False,False,False,True,False,False,False,False,False
3274,11,231,8,21,17.664416666666664,25.375,8.815,22.808999999999997,5.056,78.13020833333333,1.9668333333333334,False,False,False,True,False,True,True,True,False
3274,11,232,8,22,21.20295833333333,31.542,13.172,0.0,10.994,71.2105,1.5813333333333333,False,False,False,True,True,False,False,False,False
3274,11,233,8,23,18.634041666666665,28.815,8.402,11.61,6.95,77.04108333333333,1.6183333333333334,False,False,False,True,False,True,True,True,False
3274,11,234,8,24,17.190083333333334,24.144,10.33,0.0,3.331,73.90525000000001,1.8667916666666666,False,False,False,False,False,False,False,False,False
3274,11,235,8,25,14.781208333333334,22.853,6.284,4.8,4.069,75.438375,2.1285833333333333,False,False,False,False,False,True,False,False,False
3274,11,236,8,26,21.748125,30.166,15.892,14.316,9.672,71.59754166666667,1.9462916666666665,False,False,False,True,True,True,True,True,False
3274,11,237,8,27,17.199,24.78,8.818,0.0,5.284,73.39320833333333,1.6019166666666667,False,False,False,False,False,False,False,False,False
3274,11,238,8,28,18.059583333333332,21.423,12.859,0.0,8.172,72.43533333333333,1.9071666666666667,False,False,False,False,False,False,False,False,False
3274,11,239,8,29,19.545166666666667,27.122,10.063,29.787,7.272,76.674125,1.9597916666666668,False,False,False,True,False,True,True,True,False
3274,11,240,8,30,21.804166666666664,34.253,11.83,0.0,10.724,72.1355,1.3460416666666666,False,False,False,True,True,False,False,False,False
3274,11,241,9,1,13.718874999999999,18.609,8.227,1.746,5.669,79.368625,1.8537083333333333,False,False,False,False,False,True,False,False,False
3274,11,242,9,2,13.429916666666665,19.427,7.101,0.0,6.692,79.24133333333333,1.9634583333333333,False,False,False,False,False,False,False,False,False
3274,11,243,9,3,15.156708333333333,23.22,9.552,0.0,2.777,79.8595,1.7860833333333332,False,False,False,False,False,False,False,False,False
3274,11,244,9,4,13.582125,18.886,9.95,12.566,3.031,81.34354166666667,2.06325,False,False,False,False,False,True,True,True,False
3274,11,245,9,5,12.508583333333334,17.388,7.701,0.0,6.75,80.96475,2.0855833333333336,False,False,False,False,False,False,False,False,False
3274,11,246,9,6,12.765708333333334,19.584,7.354,0.0,3.997,80.96041666666666,2.2630416666666666,False,False,False,False,False,False,False,False,False
3274,11,247,9,7,14.066083333333333,20.707,7.317,0.0,7.242,79.62145833333334,1.7869166666666667,False,False,False,False,False,False,False,False,False
3274,11,248,9,8,14.253208333333333,21.752,10.491,7.805,3.491,80.024625,1.8012083333333333,False,False,False,False,False,True,True,False,False
3274,11,249,9,9,15.126791666666668,23.476,8.712,0.0,3.954,79.13433333333333,1.488625,False,False,False,False,False,False,False,False,False
3274,11,250,9,10,14.450625,19.126,8.524,0.0,5.02,79.02508333333334,1.9941250000000001,False,False,False,False,False,False,False,False,False
3274,11,251,9,11,15.728333333333333,22.85,8.363,0.0,8.809,78.05925,2.0039583333333333,False,False,False,False,False,False,False,False,False
3274,11,252,9,12,14.937666666666667,21.924,9.155,24.319,6.742999999999999,82.70929166666666,1.994,False,False,False,False,False,True,True,True,False
3274,11,253,9,13,14.304791666666667,20.217,6.198,0.0,7.953,79.70308333333334,1.7369166666666667,False,False,False,False,False,False,False,False,False
3274,11,254,9,14,13.396875,19.011,7.119,1.6620000000000001,4.7989999999999995,81.642,2.0149166666666667,False,False,False,False,False,True,False,False,False
3274,11,255,9,15,13.279958333333333,18.264,7.359,3.758,5.687,80.93016666666666,1.866125,False,False,False,False,False,True,False,False,False
3274,11,256,9,16,14.717833333333333,18.558,10.21,0.0,6.771,77.43991666666666,1.829375,False,False,False,False,False,False,False,False,False
3274,11,257,9,17,13.373,19.855,4.91,0.0,5.478,79.43554166666667,1.7113333333333332,False,False,False,False,False,False,False,False,False
3274,11,258,9,18,14.911875,20.786,9.936,0.0,5.555,78.91683333333333,1.7687916666666668,False,False,False,False,False,False,False,False,False
3274,11,259,9,19,13.730666666666666,19.25,7.901,0.0,4.941,78.740375,1.6739583333333332,False,False,False,False,False,False,False,False,False
3274,11,260,9,20,14.316708333333333,21.313,7.385,0.0,8.187999999999999,79.92679166666666,1.6978333333333333,False,False,False,False,False,False,False,False,False
3274,11,261,9,21,14.754666666666667,19.98,8.822,0.0,9.254,78.94012500000001,1.9895833333333333,False,False,False,False,False,False,False,False,False
3274,11,262,9,22,11.557250000000002,18.366,5.019,0.0,5.759,79.48975,1.686875,False,False,False,False,False,False,False,False,False
3274,11,263,9,23,12.793875,18.981,6.224,0.0,4.731,79.97583333333334,1.6510416666666667,False,False,False,False,False,False,False,False,False
3274,11,264,9,24,13.233833333333335,21.058,5.507,0.0,4.016,78.88225,1.6345,False,False,False,False,False,False,False,False,False
3274,11,265,9,25,15.288625000000001,20.652,8.762,1.203,5.357,78.85579166666666,1.8919583333333332,False,False,False,False,False,True,False,False,False
3274,11,266,9,26,16.142041666666668,21.516,10.665,0.0,4.516,77.063,1.749666666666667,False,False,False,False,False,False,False,False,False
3274,11,267,9,27,14.432541666666665,20.682,8.955,0.0,9.128,79.31729166666666,1.5760833333333333,False,False,False,False,False,False,False,False,False
3274,11,268,9,28,12.974041666666666,16.9,7.733,0.0,6.45,78.91395833333333,1.9681666666666666,False,False,False,False,False,False,False,False,False
3274,11,269,9,29,13.400458333333333,19.721,5.945,0.0,5.653,80.52983333333333,1.6312499999999999,False,False,False,False,False,False,False,False,False
3274,11,270,9,30,14.750708333333334,21.351,8.814,0.0,6.3340000000000005,78.98283333333333,1.9185416666666668,False,False,False,False,False,False,False,False,False
3274,11,271,10,1,9.565125,14.984,4.952,0.0,4.109,83.45041666666667,1.8224166666666666,False,False,False,False,False,False,False,False,False
3274,11,272,10,2,10.203000000000001,14.505,4.684,0.0,3.173,83.92475,1.961625,False,False,False,False,False,False,False,False,False
3274,11,273,10,3,8.997125,14.383,4.084,0.0,4.5649999999999995,84.56983333333334,1.70425,False,False,False,False,False,False,False,False,False
3274,11,274,10,4,9.906333333333334,16.684,3.54,2.472,3.435,84.84654166666667,1.7105833333333333,False,False,False,False,False,True,False,False,False
3274,11,275,10,5,9.1185,15.099,5.779,0.0,1.868,84.862125,1.7771249999999998,False,False,False,False,False,False,False,False,False
3274,11,276,10,6,9.253875,12.124,4.583,0.0,2.662,84.63354166666666,1.6709583333333333,False,False,False,False,False,False,False,False,False
3274,11,277,10,7,8.732916666666666,13.282,4.776,0.0,5.757000000000001,83.33833333333332,1.5412083333333333,False,False,False,False,False,False,False,False,False
3274,11,278,10,8,8.850375,13.348,4.288,3.738,2.1870000000000003,85.35575,1.9485416666666666,False,False,False,False,False,True,False,False,False
3274,11,279,10,9,10.071875,14.418,5.628,0.0,5.961,84.07308333333333,1.4003750000000001,False,False,False,False,False,False,False,False,False
3274,11,280,10,10,10.29425,14.815,4.86,3.2110000000000003,6.705,85.15516666666666,1.6542916666666667,False,False,False,False,False,True,False,False,False
3274,11,281,10,11,8.916541666666665,14.095,3.02,12.493,5.631,86.80408333333334,1.9235416666666667,False,False,False,False,False,True,True,True,False
